Player,Position,Minutes Played,Key Passes per 90,Progressive Carries per 90,Progressive Passes per 90,Goals per 90,Assists per 90,CDR,Comp,Age,Ranking (2024),Power Coefficient,RScore,Correlation with Target
Ousmane Dembélé,"MF,FW",0.4044040916787754,2.141586500377189,3.1607068529765363,0.8549635796702144,0.09729260630794402,0.8537012830993655,4.370578858219815,France,26.0,5.0,0.6495000000000001,5.60325125784288,0.35025907102284654
Nelson Weiper,"FW,MF",-1.120808516573026,0.2252441958651541,0.92217357269527,-0.6418221575757914,-0.44801928026338284,-0.300251708848013,1.447004608294931,Germany,18.0,4.0,0.78425,2.936615495391705,0.3495662305984007
Gerrit Holtmann,"MF,FW",-0.8250364622955421,-0.04085544231681097,0.3331270392692869,-0.024122713239602033,-0.44801928026338284,-0.300251708848013,1.6507421150278294,Germany,28.0,4.0,0.78425,4.069044874768089,0.348579315460158
Gustavo Puerta,"DF,MF",-1.2068914278925922,0.7456168216432189,-0.10890012435683888,2.6299224370946335,-0.44801928026338284,-0.300251708848013,3.921739130434783,Germany,20.0,4.0,0.78425,4.745192934782609,0.34756447163833376
Reda Khadra,"FW,MF",0.2521035562672352,0.24236171644995888,0.03989786878114436,-0.36996335395886243,-0.23595354659675571,0.1805620377967281,1.3433157894736842,France,22.0,5.0,0.6495000000000001,3.2355302631578957,0.3422037480907617
Mason Mount,"MF,FW",-0.6881867058387957,-0.11710621583094122,-0.27517180071744535,-0.132376862291968,0.06699750149842593,-0.300251708848013,1.2740379436964504,England,24.0,1.0,0.99232,3.476204663402693,0.34193781276856255
Emil Ceide,"FW,MF",-1.0634199090266485,0.7456168216432189,1.6880787950270402,-0.622819600586544,-0.44801928026338284,-0.300251708848013,1.9340909090909093,Italy,21.0,2.0,0.87481,3.575861590909091,0.3405633291293971
Calum Chambers,"MF,DF",-1.089906958663438,-0.5400096655731764,-0.9500391930046121,-0.29417537813040184,-0.44801928026338284,1.118148843753973,0.8867523219814242,England,28.0,1.0,0.99232,3.624469009287926,0.3396560188268635
Chris Bedia,"FW,MF",-1.097632348140835,0.6317853097542672,-0.6831950746749739,-0.8332630903336716,1.4302772179267431,-0.300251708848013,0.6852758620689655,Germany,27.0,4.0,0.78425,3.341491810344828,0.33656604039315396
Tawanda Chirewa,"MF,FW",-1.097632348140835,-0.5065298091352495,-0.6831950746749739,0.02476133118357444,-0.44801928026338284,-0.300251708848013,1.1181034482758625,England,19.0,1.0,0.99232,2.8748472413793107,0.3338928541916508
Stefan Schimmer,"MF,FW",-1.0888033315952386,-0.5400096655731764,-0.6971477083131248,-0.7052136940941697,-0.44801928026338284,1.118148843753973,0.6475882352941177,Germany,29.0,4.0,0.78425,3.5169948529411768,0.32849823112107934
Pablo Torre,"MF,FW",-0.4840156982218759,0.20856558606457518,0.4298608482863138,0.9464337839688614,-0.44801928026338284,0.3248061617901504,2.6710355901825227,Spain,20.0,3.0,0.8173900000000001,3.94052063361864,0.3267483717452492
Joe Willock,MF,-0.7952385314541538,0.28060298584154386,0.5274747796081827,-0.1349663654234549,0.1881779207364985,-0.300251708848013,1.7365334382775603,England,23.0,1.0,0.99232,3.6768267348804144,0.32613464790848057
Diadie Samassékou,MF,-1.156124582755412,-0.1650352734683945,-0.10890012435683888,0.6014407883989699,-0.44801928026338284,-0.300251708848013,1.9608695652173915,Germany,27.0,4.0,0.78425,4.170627717391305,0.3256001925969159
Diadie Samassékou,MF,-1.156124582755412,-0.1650352734683945,-0.10890012435683888,0.6014407883989699,-0.44801928026338284,-0.300251708848013,1.9608695652173915,Spain,27.0,3.0,0.8173900000000001,4.178912717391304,0.3256001925969159
Christopher Antwi-Adjei,"FW,MF",0.08435224190090103,0.5432496893961936,0.6409310848653536,-0.49880291286724515,0.006407291879389546,0.06035860113554279,1.57016081871345,Germany,29.0,4.0,0.78425,4.116667032163743,0.32312643545603875
Mathias Olesen,"MF,FW",-1.1340520413914208,-0.31681062265366333,-0.25910352947251275,0.3197072260801277,-0.44801928026338284,-0.300251708848013,1.613095238095238,Germany,22.0,4.0,0.78425,3.444574404761905,0.32084040861866614
Lewis Dobbin,MF,-1.0016167932074727,0.32531585466862795,0.05062625073153194,-0.7081345288624066,0.7334898073078254,-0.300251708848013,1.0449681697612734,England,20.0,1.0,0.99232,2.927309310344828,0.3202895189332812
Emile Smith Rowe,MF,-0.8680779179553252,-0.14168521974758377,0.2556728997312893,0.37477695922460397,-0.44801928026338284,0.30076547445791335,2.013839253286845,England,23.0,1.0,0.99232,3.85707551463645,0.3200674628090188
Oliver Skipp,"MF,DF",-0.47739393581267847,-0.26878044886085684,-0.5122185745288264,0.10890516884297424,-0.44801928026338284,-0.300251708848013,1.3229011870445635,England,22.0,1.0,0.99232,3.3079657715789663,0.3181415473810061
Youssef Maziz,"FW,MF",-1.120808516573026,0.875709978087735,-0.3259682711046514,0.027067848445717448,1.7635233708314428,-0.300251708848013,1.6628617511520738,France,25.0,5.0,0.6495000000000001,3.743235138248848,0.31338792261513587
Pedro Neto,"FW,MF",0.4154403623607711,0.9841209417914984,1.5511843699664707,-0.2376643439110802,-0.08447802254916494,0.9739047197605509,2.4281302927503456,England,23.0,1.0,0.99232,4.126364690287725,0.31323137354210046
Kristjan Asllani,MF,-0.3891037703567131,-0.2383061316957656,-0.7042171017860761,-0.1331427819673122,-0.11477312735868307,0.25268409979343925,1.11015963428705,Italy,21.0,2.0,0.87481,3.0403062622865824,0.3123221714503403
Crespo,MF,-0.6760468080886005,-0.14960049219531635,0.004422216960033727,0.20412696768670532,-0.44801928026338284,-0.300251708848013,1.6720805325957615,Spain,26.0,3.0,0.8173900000000001,3.891199846187245,0.3119837282804039
Ilaix Moriba,"MF,FW",-0.5899638967690343,-0.39609625282507255,-0.4384041892651402,-0.25651940204108753,-0.44801928026338284,0.42096891111909857,1.1020636486986557,Spain,20.0,3.0,0.8173900000000001,2.9206888716541264,0.3108645907319564
José Arnaiz,"FW,MF",-0.23238872667237465,0.16209217817364122,0.007899595616856084,-0.7307434877627197,0.12758771111746223,-0.05984483552564246,0.9796175342523018,Spain,28.0,3.0,0.8173900000000001,3.641098897263997,0.3091189563590753
Sergio Gómez,"FW,MF",-1.1991660384151952,0.44206612327268113,1.9701417245650155,-0.1937920592028938,-0.44801928026338284,3.786665137632286,2.881069182389937,England,22.0,1.0,0.99232,4.32077496855346,0.3082733562051166
Juan Cruz,"FW,MF",-1.1373629225960196,-0.31681062265366333,0.11488916913660537,-0.21532807116758154,-0.44801928026338284,-0.300251708848013,1.3226299694189605,Spain,23.0,3.0,0.8173900000000001,3.364056980122325,0.30688573327712265
Juan Cruz,"FW,MF",-1.1373629225960196,-0.31681062265366333,0.11488916913660537,-0.21532807116758154,-0.44801928026338284,-0.300251708848013,1.3226299694189605,Italy,24.0,2.0,0.87481,3.478411980122325,0.30688573327712265
Léo Leroy,MF,-0.7069483659981884,-0.4133949357715618,-0.3297202004948314,-0.10362709261058933,-0.44801928026338284,0.13248066313225396,1.2455467298232832,France,23.0,5.0,0.6495000000000001,3.2719803743851346,0.30431908627301935
Rayan Cherki,"MF,FW",0.6394766572052831,0.9267936782622835,1.143266761431207,0.6883700969818165,-0.29654375621579204,0.44500959845133564,2.956638743455497,France,19.0,5.0,0.6495000000000001,3.984190183246073,0.3014530255525731
Randal Kolo Muani,"FW,MF",0.1417408494472785,0.6035292607038176,0.1484831237782841,-0.28944161812597435,0.854670226545898,0.5411723477802838,1.6240498467458668,France,24.0,5.0,0.6495000000000001,3.6180074003848137,0.30101349616860784
Randal Kolo Muani,"FW,MF",0.1417408494472785,0.6035292607038176,0.1484831237782841,-0.28944161812597435,0.854670226545898,0.5411723477802838,1.6240498467458668,Germany,24.0,4.0,0.78425,3.651694900384814,0.30101349616860784
Aboubacar Ali,"MF,FW",-1.1141867541638286,-0.42522158635742685,-0.057137720132360556,-0.4977535408942356,-0.44801928026338284,1.3585557170763438,1.1806263736263738,France,17.0,5.0,0.6495000000000001,2.629782142857143,0.29825203680408213
Luca Garritano,"MF,DF",-0.7223991449529823,-0.40113026108992395,-0.471370362186498,0.007070105997651774,-0.44801928026338284,-0.300251708848013,1.2244368079419627,Italy,29.0,2.0,0.87481,3.914586425162276,0.29684500708545897
Patrick Ciurria,"DF,MF",0.5059377819531355,0.4591195332934977,0.042694401156652045,-0.09390162072838522,-0.44801928026338284,-0.1560075848545907,1.5828633825990353,Italy,28.0,2.0,0.87481,4.047563698689373,0.29556333781186644
Andrés Guardado,MF,-0.7643369735445659,-0.1650352734683945,-0.5172383299419996,0.6937132571315838,-0.44801928026338284,-0.300251708848013,1.851006711409396,Spain,36.0,3.0,0.8173900000000001,5.007501862416108,0.29530490906568335
Brenner,"MF,FW",-1.0490727571400542,-0.20839965894989984,0.2782908754968979,-0.09857022146837557,-0.44801928026338284,-0.300251708848013,1.523809523809524,Italy,23.0,2.0,0.87481,3.509178690476191,0.2947279271787115
Tijjani Noslin,"FW,MF",0.22009837128944776,0.5133699785946194,-0.11204104694327578,-0.5736343414279677,0.5820142832602347,0.3488468491223875,1.203351018239596,Italy,24.0,2.0,0.87481,3.4008806618557377,0.294231313542313
Cheikhou Kouyaté,MF,-1.0236893345714642,-0.6962489956168355,-0.9500391930046121,-0.48722022222176337,-0.44801928026338284,-0.300251708848013,0.5078616352201258,England,33.0,1.0,0.99232,3.878190062893082,0.29294020251347325
Jordi Mboula,"FW,MF",-0.9188447630925052,-0.2721708140697608,0.3102994766304879,-0.7060966044084771,-0.44801928026338284,0.3969282237868615,1.084317493772753,Italy,24.0,2.0,0.87481,3.32350887095229,0.28959587881835613
Mikkel Damsgaard,MF,-0.328404281605737,-0.10690854399318536,-0.21479174107496724,0.5259549313216172,-0.44801928026338284,0.20460272512896513,1.9218467175418208,England,23.0,1.0,0.99232,3.797280366402184,0.2841852844441659
Mohamed Camara,MF,-0.11540425744322057,0.032932573294999774,-0.42666377251266435,0.5463462251010629,-0.17536333697771941,0.10843997580001695,1.868695652173913,France,23.0,5.0,0.6495000000000001,3.677027173913044,0.2820179043999497
András Schäfer,MF,0.0821449877645019,0.13851542490214322,0.22921838099745534,0.03147569033053802,-0.23595354659675571,0.06035860113554279,1.7420604063701262,Germany,24.0,4.0,0.78425,3.728401764140583,0.28172689885472896
Daniel Muñoz,"DF,MF",0.33046107810940445,0.11954350625398467,-0.27782937441883093,-0.42869771854809036,-0.44801928026338284,0.30076547445791335,1.1255472550382208,England,27.0,1.0,0.99232,3.679685715774844,0.28112491728547057
Jovane Cabral,"MF,FW",-0.5093991207904659,0.13851542490214322,0.3054663194902942,0.24707149349409,-0.054182917739646744,-0.300251708848013,1.9256843657817109,Italy,25.0,2.0,0.87481,3.970397337758112,0.27997907144064177
Keinan Davis,"FW,MF",-1.0523836383446528,0.2252441958651541,-0.5339919117379718,-0.30737715456503706,1.006145750593489,-0.300251708848013,1.1079078341013826,Italy,25.0,2.0,0.87481,3.4388425921658987,0.27778487776229016
Elliot Anderson,"MF,FW",-0.1242332739888171,0.12253907235632538,0.4439420093697887,0.17458838044559263,-0.44801928026338284,0.13248066313225396,1.9646749346589447,England,20.0,1.0,0.99232,3.5251187075283146,0.2769644263245511
Jesurun Rak Sakyi,"MF,FW",-1.107564991754631,0.13851542490214322,1.041481248940851,-0.6713320107826227,-0.44801928026338284,-0.300251708848013,1.457843137254902,England,20.0,1.0,0.99232,3.1956780392156867,0.2748278017072988
Enes Ünal,"FW,MF",-0.8956685946603143,0.18910720796389954,-0.4781806910802516,-0.53373932123695,1.2182114842601162,1.0219860944250252,1.1014363143631438,England,26.0,1.0,0.99232,3.5640136043360435,0.27275144736615536
Enes Ünal,"FW,MF",-0.8956685946603143,0.18910720796389954,-0.4781806910802516,-0.53373932123695,1.2182114842601162,1.0219860944250252,1.1014363143631438,Spain,26.0,3.0,0.8173900000000001,3.520281104336044,0.27275144736615536
Daniel Maldini,"MF,FW",-0.8901504593193165,1.6316566979680316,0.7928615798691518,-0.3535767645905467,2.8238520391645787,0.3488468491223875,2.134945945945946,Italy,21.0,2.0,0.87481,3.706417364864865,0.2725659031897685
Daniel Maldini,"MF,FW",-0.8901504593193165,1.6316566979680316,0.7928615798691518,-0.3535767645905467,2.8238520391645787,0.3488468491223875,2.134945945945946,Italy,21.0,2.0,0.87481,3.706417364864865,0.2725659031897685
Kévin Gameiro,"FW,MF",0.2278237607668447,0.3813559835985736,-0.2026377620218954,-0.2984321173374091,0.36994854959360757,0.012277226471068707,1.322106983655275,France,36.0,5.0,0.6495000000000001,4.621744539375928,0.26990842075266047
Cheick Doucouré,MF,-0.24342499735437031,-0.1828911969019555,-0.5711147377051801,0.1293301398994958,-0.44801928026338284,-0.300251708848013,1.3320958416010582,England,23.0,1.0,0.99232,3.413942297040688,0.26931226072455344
Jens Petter Hauge,"MF,FW",-1.0954250940044359,0.06262775030950883,0.8924559097476529,-0.12991654072259579,-0.44801928026338284,-0.300251708848013,1.841836734693877,Germany,23.0,4.0,0.78425,3.693256377551021,0.2670318399520801
Téji Savanier,MF,1.7938705705420301,1.6236396885912239,-0.40428747902482726,0.7035781203586107,0.43053875921264373,0.1805620377967281,2.393949608590395,France,31.0,5.0,0.6495000000000001,4.818442245583757,0.2662896578956539
Johann Lepenant,MF,-0.9784406247752818,-0.09998869524613643,-0.18536731241572738,0.9907453472395517,-0.44801928026338284,-0.300251708848013,2.277526821005082,France,20.0,5.0,0.6495000000000001,3.642767433653304,0.26406720440499903
Dominik Szoboszlai,MF,1.0643730784621164,1.1036509786956479,0.4292050022590844,0.5217412559407119,-0.054182917739646744,-0.08388552285787954,2.460647687757954,England,22.0,1.0,0.99232,4.04750099704267,0.26270220077165096
Raphaël Guerreiro,"DF,MF",0.056761565195911856,0.5110549183568942,0.21950429791118325,0.5210130711962777,0.24876813035553488,-0.300251708848013,2.215313563850088,Germany,29.0,4.0,0.78425,4.5360163165025575,0.26079414977637305
Luis Alberto,MF,1.2928238815794266,1.192084385783543,0.43960553399547364,0.9259159288004541,0.12758771111746223,0.3488468491223875,2.895761095218773,Italy,30.0,2.0,0.87481,5.100947211892203,0.26034749565528126
Lesley Ugochukwu,MF,-0.9254665255017026,-0.24782182756945018,0.07833016667107072,0.19484590643450128,-0.44801928026338284,-0.300251708848013,1.676834793113863,England,19.0,1.0,0.99232,3.2380226155240117,0.25925637246965183
Emran Soglo,"MF,DF",-1.1373629225960196,0.44206612327268113,-0.5950630722908731,-0.40556284352232264,2.0664744189266244,1.6951253397276627,1.3258837920489297,France,18.0,5.0,0.6495000000000001,2.8241994648318043,0.2589398813932916
Farés Ghedjemis,"FW,MF",-1.0567981466174512,-0.1650352734683945,0.5381299284491404,-0.7484035321616362,-0.44801928026338284,-0.300251708848013,1.0901098901098902,Italy,20.0,2.0,0.87481,2.9272739285714287,0.2541812270970353
Abde Ezzalzouli,"FW,MF",-1.1826116323922018,1.2009428691990256,3.033001690886314,-0.6713320107826227,-0.44801928026338284,-0.300251708848013,2.61764705882353,Spain,21.0,3.0,0.8173900000000001,4.005818088235294,0.2541184643970118
Abde Ezzalzouli,"FW,MF",-1.1826116323922018,1.2009428691990256,3.033001690886314,-0.6713320107826227,-0.44801928026338284,-0.300251708848013,2.61764705882353,Spain,21.0,3.0,0.8173900000000001,4.005818088235294,0.2541184643970118
Kike Barja,"FW,MF",-0.9232592713653035,0.2635068889370707,1.2208213736044922,-0.4287928322257069,-0.44801928026338284,-0.300251708848013,1.7792661619103087,Spain,26.0,3.0,0.8173900000000001,3.960870505241701,0.25178869673658216
Răzvan Marin,MF,0.7487357369570403,0.4120115986815388,-0.5030973116439142,-0.15505566804528736,-0.44801928026338284,0.06035860113554279,1.2925247524752477,Italy,27.0,2.0,0.87481,3.758843589108911,0.24751173008537938
Sergi Darder,MF,1.1228653130766935,0.8594483335321705,0.0544922121120607,0.2926702082776241,-0.20565844178723755,0.20460272512896513,2.06484561891516,Spain,29.0,3.0,0.8173900000000001,4.446497152294855,0.24675130862740416
Mehdi Bourabia,MF,-1.0369328593898588,-0.6617545980747291,-0.7565772072156244,-0.2505215040532087,-0.44801928026338284,-0.300251708848013,0.8109090909090909,Italy,31.0,2.0,0.87481,3.845793409090909,0.24484234544020866
Ramón Terrats,"MF,DF",-0.3913110244931123,-0.2383061316957656,-0.013535312752186815,0.027493893035540323,-0.44801928026338284,0.25268409979343925,1.5599144154037634,Spain,22.0,3.0,0.8173900000000001,3.4182918700124465,0.2435867829764499
Benjamin Bourigeaud,"MF,FW",1.4186373673541774,1.260186035237885,-0.5192372452683094,0.545767912908995,0.5517191784507165,0.2286434124612022,2.13366063695244,France,29.0,5.0,0.6495000000000001,4.449254414019086,0.24340256357137044
Michael Olise,"FW,MF",0.14946623892467548,1.2330080838156319,1.1135553220779246,0.2922630625977744,1.7029331612124066,0.7094571591059432,2.765218724109362,England,21.0,1.0,0.99232,4.145472170671086,0.2423211260202688
Kevin Volland,"FW,MF",0.22672013369864516,0.1466644369389363,-0.547293051585158,-0.23626096805122593,0.1578828159269804,0.3488468491223875,1.199196152790599,Germany,31.0,4.0,0.78425,4.075539999313889,0.24223043753004284
Jeong Woo-yeong,"MF,FW",-0.5590623388594465,0.09515103942063798,0.4558456958253153,-0.255598939248996,0.40024365440312576,0.7334978464381803,1.693763710223426,Germany,23.0,4.0,0.78425,3.5970089116452275,0.23655341112607225
Igor Carioca,"DF,MF",-0.9685079811614857,-0.4476514409168262,-0.06395376191001137,-0.34311936862725473,-0.44801928026338284,-0.300251708848013,1.099763095551461,France,26.0,5.0,0.6495000000000001,3.47722101210845,0.23286798238968676
Josh Wilson-Esbrand,"DF,MF",-0.7488861945897719,-0.1828911969019555,-0.026793273838075855,-0.12165498369572421,0.1578828159269804,0.1805620377967281,1.447445025732636,France,20.0,5.0,0.6495000000000001,3.103214266726213,0.2325653765200725
Bruno Fernandes,"MF,FW",2.1834509256164774,1.9247270488397583,0.1171661166716516,0.9988676326912066,0.43053875921264373,0.25268409979343925,2.9679922508499965,England,28.0,1.0,0.99232,4.977274963052498,0.23156775487058762
Famara Diedhiou,"FW,MF",-1.1594354639600108,-0.1650352734683945,1.2236909843997452,-0.9762671605865458,-0.44801928026338284,2.1278577117079296,1.5142359550561797,Spain,30.0,3.0,0.8173900000000001,4.188600870786517,0.22986921260154888
Sandi Lovrić,MF,0.9352487114827671,0.6961696490579731,0.06254492989698479,-0.14141702725320815,-0.29654375621579204,0.03631791380330578,1.6319127928822412,Italy,25.0,2.0,0.87481,3.7794458153734567,0.2248898994809508
İlkay Gündoğan,MF,2.046601169159731,1.576962878441809,-0.03248401658389498,0.5750929602595992,0.006407291879389546,0.3488468491223875,2.4521296767709595,Spain,32.0,3.0,0.8173900000000001,4.998231789901124,0.22426100346901076
Peter Federico,"MF,FW",-0.5414043057682534,-0.19033116499927266,0.18271203349485426,-0.46506616985207994,-0.44801928026338284,-0.300251708848013,1.1651686355076185,Spain,21.0,3.0,0.8173900000000001,3.061707113079952,0.2239519499988587
François Mughe,"MF,DF",-1.0623162819584488,-0.1650352734683945,0.5801686041964217,-0.15621557128333996,-0.44801928026338284,-0.300251708848013,1.6237288135593222,France,19.0,5.0,0.6495000000000001,3.11779872881356,0.2237010767385016
Diego Moreira,"FW,MF",-0.9596789646158892,-0.1650352734683945,0.4830125535804828,-0.054685374512466904,-0.44801928026338284,-0.300251708848013,1.6666666666666667,France,18.0,5.0,0.6495000000000001,3.0457083333333337,0.2232828834523772
Ibrahim Cissoko,"FW,MF",-0.9916841495936767,0.9479839538902437,2.421497488795176,0.05621035908150942,0.672899597688789,0.5892537224447579,3.057174734900876,France,20.0,5.0,0.6495000000000001,4.149538577685569,0.2227365866987999
Kilian Fischer,"DF,MF",-0.9365027961836982,-0.5065298091352495,-0.1522578083077549,-0.5487292185934164,-0.44801928026338284,-0.300251708848013,0.8672680412371134,Germany,22.0,4.0,0.78425,2.959786726804124,0.21530812629838644
Renato Sanches,MF,-1.0965287210726355,0.6317853097542672,0.37504290144050995,0.44397874260980863,1.4302772179267431,-0.300251708848013,2.286315068493151,Italy,25.0,2.0,0.87481,4.204807294520548,0.21415665834020806
Morgan Sanson,MF,0.9098652889141771,0.7205530025117071,0.17290716035305656,-0.18442944979224438,-0.17536333697771941,0.03631791380330578,1.6552713802574786,France,28.0,5.0,0.6495000000000001,4.038301397167361,0.21230930072213774
Junior Sambia,"DF,MF",-0.11871513864781927,-0.12544170411571567,-0.08770863619323228,-0.15246948844183864,-0.17536333697771941,0.10843997580001695,1.3849747219413548,Italy,26.0,2.0,0.87481,3.718936069261881,0.20950122100734156
Luca Lipani,MF,-0.8338654788411386,-0.4403486975719055,-0.3454704874140252,0.10371149496901542,-0.44801928026338284,-0.300251708848013,1.3582848837209305,Italy,18.0,2.0,0.87481,2.9015876744186047,0.20724120378659872
Brajan Gruda,"MF,FW",0.553393745885717,1.0758532956946831,1.4078156002798219,-0.07911487341205399,0.2184730255460167,0.08439928846777987,2.41821303011431,Germany,19.0,4.0,0.78425,3.6679009695743017,0.2061127222963822
Ademola Lookman,"FW,MF",0.8326113941402074,1.092531905495262,0.5208439090869532,0.08569284369364277,1.1273261698315618,0.4930909731158098,2.233315080203148,Italy,25.0,2.0,0.87481,4.170357302132047,0.20416933744740834
Alexis Saelemaekers,"FW,MF",0.8248860046628104,0.8323455926062302,0.3827672803694429,-0.13014079896845282,0.12758771111746223,-0.05984483552564246,1.8225786206374444,Italy,24.0,2.0,0.87481,3.8033786034143393,0.20383807249453037
Rémy Cabella,"FW,MF",0.37239890670098796,0.7011947682231401,0.9361169311398866,0.5118659198377454,-0.08447802254916494,-0.01176346086116837,2.607505920042274,France,33.0,5.0,0.6495000000000001,5.157253848027478,0.20356995516418197
Florian Kainz,"MF,FW",1.167010395804676,0.9023684117853823,-0.24558043728685952,0.19406200789168823,0.1578828159269804,0.08439928846777987,1.8460766619160256,Germany,30.0,4.0,0.78425,4.396012330245417,0.20348368594725613
Oussama El Azzouzi,MF,-0.6539742667246092,-0.1799639963390767,-0.66709661781048,-0.2560181413056158,0.5517191784507165,0.4930909731158098,1.085576887343783,Italy,22.0,2.0,0.87481,3.124327476773459,0.20286839084112349
Pascal Groß,"MF,DF",2.1790364173436787,1.6352133769834651,0.08126105237021052,1.034698875499956,-0.08447802254916494,0.3969282237868615,2.9198092485549134,England,32.0,1.0,0.99232,5.345956011560694,0.19885543101458295
Malick Mbaye,"MF,FW",-1.0888033315952386,-0.00433196256634505,1.0730926845272868,-0.8407404273403578,-0.44801928026338284,-0.300251708848013,1.2941176470588236,France,19.0,5.0,0.6495000000000001,2.9035514705882357,0.19827842528844475
Alfred Duncan,MF,0.8259896317310099,0.48543050875418636,-0.47868054118822234,0.4844497328597897,-0.14506823216820122,0.2767247871256763,1.912145278450364,Italy,30.0,2.0,0.87481,4.461596930992736,0.19664842574052419
Unai Gómez,MF,-0.2919845883551513,0.05089254289827654,-0.06564154368352483,-0.31272827461320896,0.1881779207364985,-0.300251708848013,1.2558512518409426,Spain,20.0,3.0,0.8173900000000001,3.0206508136966126,0.19388085691716112
Tom Cairney,MF,0.3845388044511832,0.35927956917162523,-0.039935765233836164,1.0443380659367623,-0.2662486514062739,0.2767247871256763,2.5705708699902248,England,32.0,1.0,0.99232,5.118951065493646,0.193136920711802
Rade Krunić,MF,-0.4994664771766698,-0.4765741481118411,-0.6684351379988075,-0.2518797304846498,-0.44801928026338284,-0.300251708848013,0.891404274879338,Italy,29.0,2.0,0.87481,3.69811527867157,0.19226449968283538
Jesús Santiago,MF,-0.5336789162908564,-0.32720619451566807,-0.6551276293018868,-0.502130189854836,-0.023887812930128555,-0.300251708848013,0.7271640494487137,Spain,19.0,3.0,0.8173900000000001,2.5770041321416643,0.19098382722444837
Kamil Jóźwiak,MF,-0.6274872170878196,-0.35294761055491786,0.0663985607028546,-0.2136622675567695,-0.44801928026338284,0.08439928846777987,1.3415812970839245,Spain,25.0,3.0,0.8173900000000001,3.576375343104551,0.19042600158225517
Florian Wirtz,MF,1.3601451327396004,1.4424036519937715,1.3010361897003053,0.9818998722184111,0.8243751217363797,0.7094571591059432,3.468079206908887,Germany,20.0,4.0,0.78425,4.450313984490776,0.18926879764770072
Kevin Sessa,"MF,FW",-0.14189130708001016,0.30655241864297683,0.15983174426158908,0.06974183992780207,0.36994854959360757,-0.300251708848013,1.7549037727850787,Germany,23.0,4.0,0.78425,3.6367499523103017,0.1869268551416159
Domingos André Ribeiro Almeida,"FW,MF",-0.19265815221719024,0.030712373144382323,0.012258767396570818,0.09811575063971213,0.12758771111746223,-0.08388552285787954,1.669301535034623,Spain,23.0,3.0,0.8173900000000001,3.5893934977725053,0.17586436433650626
Enzo Le Fée,MF,0.42758026011096634,0.42421019983911995,0.19020826744128883,0.7075659652462508,-0.44801928026338284,-0.1560075848545907,2.339553218536924,France,23.0,5.0,0.6495000000000001,3.983084592049001,0.17350717108675182
Nicolas Seiwald,MF,-0.4652540380624833,-0.5065298091352495,-0.7883717954093578,-0.02323864225785007,-0.44801928026338284,0.30076547445791335,1.1025069637883007,Germany,22.0,4.0,0.78425,3.112692026462396,0.17304449182998183
Emil Forsberg,"MF,FW",-0.7455753133851732,-0.024934951143531205,-0.2829288971805162,0.006885822401964975,0.7334898073078254,0.15652135046449103,1.4905623342175065,Germany,31.0,4.0,0.78425,4.264928017241379,0.173025830409751
Aïssa Laïdouni,MF,-0.07567368298803616,-0.15738273485401122,-0.08298267406236962,0.10794670538295884,-0.44801928026338284,0.30076547445791335,1.621218487394958,Germany,26.0,4.0,0.78425,3.849854516806723,0.1727247161567937
Fabio Carvalho,MF,-1.0755598067768437,-0.06385170734488187,0.9259558207067853,0.15476503141346015,-0.44801928026338284,-0.300251708848013,2.0767676767676773,Germany,20.0,4.0,0.78425,3.5459614898989904,0.1701803347527711
Ander Herrera,MF,-0.1209223927842184,-0.11710621583094122,-0.5368194175329877,0.9161070894587714,-0.44801928026338284,0.3248061617901504,2.123477772100153,Spain,33.0,3.0,0.8173900000000001,4.8846080518651,0.1698780190596716
Tyler Adams,MF,-1.1241193977776247,-0.37518575695568995,0.32904831634406767,-0.11942459088957172,-0.44801928026338284,-0.300251708848013,1.4926891290527653,England,24.0,1.0,0.99232,3.6183279338842977,0.16685527317096055
Ayyoub Bouaddi,MF,-1.113083127095629,-0.4685859718389323,-0.6546773826397453,0.9231762152913269,-0.44801928026338284,-0.300251708848013,1.9195928753180664,France,15.0,5.0,0.6495000000000001,2.910110368956743,0.1667775880097502
Steve Ngoura,"FW,MF",-1.0115494368212687,-0.7114265305353625,-0.42951367070240276,-0.13940477637129484,-0.44801928026338284,0.6613757844414692,1.168609865470852,France,18.0,5.0,0.6495000000000001,2.721971412556054,0.16564582602780553
Selim Amallah,"FW,MF",-0.5910675238372339,-0.5320144759760597,-0.5016173716394087,-0.25532776667925733,-0.44801928026338284,0.06035860113554279,0.998840071167342,Spain,26.0,3.0,0.8173900000000001,3.453593546258772,0.16314629392781224
Gonçalo Paciência,"FW,MF",-0.5403006787000538,0.06262775030950883,-0.41429830928126127,-0.3063480930173115,0.8243751217363797,0.03631791380330578,1.164769230769231,Germany,28.0,4.0,0.78425,3.7531625000000006,0.15774830209386384
Jeffrey Schlupp,"FW,MF",0.23444552317604211,0.07780528522803568,-0.37766645398393817,-0.4701469859119871,-0.054182917739646744,0.012277226471068707,1.0109546351084813,England,30.0,1.0,0.99232,3.905200512820513,0.15757393440387588
Badredine Bouanani,MF,-0.7687514818173642,0.5969389285637716,1.6702134361916112,0.5215632817911895,0.1578828159269804,-0.300251708848013,2.906534297691989,France,18.0,5.0,0.6495000000000001,3.851622293499793,0.15715112402033285
